transaction_id,device_type,device_info,id_30,id_31,id_33
3080493,desktop,MacOS,Mac OS X 10_11_5,safari generic,2880x1800
3080495,desktop,Windows,Windows 10,chrome 62.0,1920x1080
3080496,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2436x1125
3080497,desktop,Windows,Windows 10,edge 15.0,1600x900
3080500,desktop,Windows,Windows 10,chrome 62.0,1920x1080
3080502,desktop,Windows,Windows 10,chrome 62.0,1920x1080
3080505,desktop,Windows,Windows 7,chrome 56.0,1920x1080
3080506,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080507,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080508,mobile,iOS Device,iOS 11.1.2,chrome 63.0 for ios,2048x1536
3080510,mobile,iOS Device,iOS 10.3.3,mobile safari generic,1334x750
3080512,mobile,,,mobile safari 11.0,
3080513,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
3080518,desktop,MacOS,Mac OS X 10_12_6,chrome 63.0,1440x900
3080520,mobile,Microsoft,,edge,
3080523,mobile,Microsoft,,edge,
3080525,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2001x1125
3080526,mobile,SM-N950U Build/NMF26X,Android 7.1.1,chrome 63.0 for android,
3080528,desktop,Windows,Windows 10,firefox 57.0,1366x768
3080529,mobile,SM-N950U Build/NMF26X,Android 7.1.1,chrome 63.0 for android,
3080530,desktop,Windows,Windows 7,chrome 63.0,1366x768
3080533,desktop,MacOS,Mac OS X 10_12_6,safari generic,1920x1080
3080534,desktop,Windows,Windows 7,chrome 63.0,1600x900
3080535,mobile,Microsoft,,edge,
3080538,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2208x1242
3080541,,,,,
3080542,desktop,Windows,Windows 7,ie 11.0 for desktop,1920x1080
3080543,desktop,MacOS,Mac OS X 10_12_6,chrome 63.0,1440x900
3080544,desktop,Windows,Windows 10,chrome 63.0,1280x1024
3080545,desktop,,Linux,chrome 62.0,1366x768
3080546,mobile,Microsoft,,edge,
3080547,desktop,Windows,Windows 7,chrome 63.0,
3080548,desktop,Windows,Windows 10,firefox 57.0,1680x1050
3080549,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2208x1242
3080550,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080552,,,,,
3080556,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080563,desktop,Windows,Windows 10,chrome 63.0,
3080564,desktop,Windows,Windows 7,chrome 60.0,1920x1080
3080565,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080566,mobile,SAMSUNG,Android 7.1.1,samsung browser 6.2,1024x768
3080567,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080574,desktop,Windows,Windows 10,edge 15.0,1600x900
3080575,,,,,
3080577,desktop,,,chrome 63.0,
3080581,,,,,
3080582,mobile,iOS Device,iOS 10.3.3,mobile safari generic,1334x750
3080583,mobile,iOS Device,iOS 10.2.1,mobile safari 10.0,1136x640
3080584,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
3080585,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,
3080586,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2001x1125
3080587,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1920x1080
3080590,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080591,mobile,SM-G935V Build/NRD90M,Android 7.0,chrome 63.0 for android,1920x1080
3080592,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1050
3080593,desktop,Windows,Windows 10,chrome 63.0,1440x900
3080594,mobile,SM-G920V Build/NRD90M,Android 7.0,chrome 63.0 for android,2560x1440
3080597,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080599,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3080602,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080603,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080605,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1600x900
3080606,desktop,rv:11.0,,ie 11.0 for desktop,
3080608,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
3080609,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080610,desktop,rv:11.0,,ie 11.0 for desktop,
3080612,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080613,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080615,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080616,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1360x768
3080617,desktop,,Linux,chrome 57.0,1366x768
3080619,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1920x1200
3080620,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080621,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536
3080622,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080623,mobile,,Android,chrome 63.0,1280x720
3080624,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080625,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
3080628,desktop,Windows,Windows 10,chrome 63.0,2560x1600
3080630,mobile,Moto G (4) Build/NPJS25.93-14-10,,chrome generic,
3080631,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3080634,mobile,iOS Device,iOS 10.3.1,mobile safari 10.0,1334x750
3080637,desktop,Windows,Windows 10,chrome 63.0,2560x1600
3080638,desktop,Windows,Windows 10,chrome 59.0,1920x1080
3080639,mobile,,,mobile safari 11.0,
3080640,,,,,
3080641,mobile,iOS Device,iOS 11.0.2,mobile safari 11.0,2048x1536
3080642,desktop,Windows,Windows 7,aol,1920x1080
3080643,desktop,Windows,Windows Vista,chrome 49.0,1400x1050
3080644,desktop,MacOS,Mac OS X 10_10_5,safari generic,2560x1600
3080647,desktop,,,safari generic,
3080648,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
3080649,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2048x1536
3080650,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1050
3080652,desktop,Windows,Windows 7,chrome 63.0,1366x768
3080655,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080656,desktop,Windows,Windows 10,edge 15.0,1600x900
3080658,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1920x1080
3080659,desktop,rv:11.0,Windows 7,ie 11.0 for desktop,1920x1200
3080661,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080663,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080664,mobile,iOS Device,iOS 11.0.2,mobile safari 11.0,2048x1536
3080667,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3080668,mobile,SM-G531H Build/LMY48B,,chrome 62.0 for android,
3080669,desktop,MacOS,Mac OS X 10_11_6,chrome 63.0,2560x1600
3080670,mobile,SM-N950U Build/NMF26X,Android 7.1.1,chrome 63.0 for android,
3080671,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080672,desktop,rv:57.0,,firefox 57.0,
3080676,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080678,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
3080679,desktop,MacOS,Mac OS X 10_9_5,safari generic,2560x1440
3080680,,,,,
3080681,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080685,mobile,iOS Device,iOS 11.0.1,mobile safari 11.0,2732x2048
3080689,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080690,desktop,Windows,Windows 7,chrome 63.0,1920x1200
3080691,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080692,desktop,Windows,Windows 10,chrome 63.0,1366x768
3080694,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080695,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080696,desktop,MacOS,Mac OS X 10_12_6,safari generic,1366x768
3080697,desktop,MacOS,Mac OS X 10_10_5,safari generic,1440x900
3080698,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2001x1125
3080700,desktop,Windows,Windows 8.1,chrome 63.0,1366x768
3080705,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080706,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080707,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080709,desktop,,,firefox 57.0,
3080712,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1280x1024
3080713,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2048x1536
3080714,desktop,Windows,Windows 7,chrome 62.0,1366x768
3080722,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080723,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080725,desktop,Windows,,chrome 63.0,
3080726,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080727,desktop,Windows,Windows 8.1,chrome 63.0,1600x900
3080728,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080729,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080731,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2208x1242
3080732,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1366x768
3080734,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,
3080736,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2001x1125
3080737,desktop,MacOS,Mac OS X 10_10_5,safari generic,2560x1600
3080738,desktop,Windows,,chrome 63.0,
3080740,desktop,Windows,Windows 7,chrome 63.0,1366x768
3080741,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080742,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1440x900
3080743,desktop,rv:11.0,,ie 11.0 for desktop,
3080744,desktop,Windows,,chrome 60.0,
3080746,mobile,XT1650 Build/NCLS26.118-23-13-3,Android 7.1.1,chrome 63.0 for android,2560x1440
3080748,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3080749,desktop,Windows,Windows 7,chrome 63.0,1920x1200
3080753,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080754,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536
3080756,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080757,mobile,SM-G935V Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080
3080760,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080761,mobile,SGH-M919N,Android,chrome 63.0 for android,1920x1080
3080763,desktop,Windows,Windows 7,chrome 63.0,1440x900
3080764,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080766,mobile,SM-G360V Build/LMY48B,Android 5.1.1,chrome 57.0 for android,801x480
3080769,desktop,Windows,Windows 10,chrome 63.0,
3080772,desktop,Windows,Windows 10,chrome 63.0,1280x1024
3080774,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080775,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1366x768
3080779,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080781,desktop,Windows,Windows 7,chrome 63.0,1920x1200
3080782,mobile,SM-J510MN Build/MMB29M,,chrome 63.0 for android,
3080784,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080786,,,,,
3080788,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1280x1024
3080789,desktop,MacOS,Mac OS X 10_13_2,safari generic,2560x1600
3080790,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2048x1536
3080791,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
3080792,desktop,Windows,Windows 7,chrome 62.0,1680x1050
3080793,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080796,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080798,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080799,desktop,Windows,,chrome 63.0,
3080800,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3080802,mobile,,,mobile safari 11.0,
3080805,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080809,desktop,Windows,Windows 10,edge 16.0,1360x768
3080810,mobile,LGMP260 Build/NRD90U,Android 7.0,chrome 63.0 for android,1280x720
3080812,desktop,Windows,Windows 7,chrome 63.0,1680x1050
3080816,desktop,Windows,Windows 7,ie 11.0 for desktop,1440x900
3080817,mobile,Moto X Play Build/NPD26.48-24-1,,chrome 63.0 for android,
3080818,desktop,MacOS,Mac OS X 10_13_2,safari generic,2880x1800
3080819,desktop,Windows,Windows 7,chrome 63.0,1280x1024
3080822,desktop,Windows,Windows 7,ie 11.0 for desktop,1440x900
3080824,desktop,MacOS,Mac OS X 10_13_2,safari generic,2880x1800
3080825,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2001x1125
3080826,desktop,Windows,,firefox 57.0,
3080827,desktop,MacOS,Mac OS X 10_13_2,safari generic,2880x1800
3080828,desktop,MacOS,Mac OS X 10_13_2,safari generic,2880x1800
3080831,desktop,Windows,Windows 10,chrome 63.0,2736x1824
3080832,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080833,desktop,Windows,Windows 10,chrome 63.0,1366x768
3080836,desktop,MacOS,Mac OS X 10_13_2,safari generic,2880x1800
3080838,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2208x1242
3080839,desktop,MacOS,Mac OS X 10_12_6,chrome 63.0,1440x900
3080841,desktop,rv:57.0,Windows 10,firefox,1440x900
3080842,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080843,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080844,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080845,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1440x900
3080846,desktop,Windows,Windows 7,chrome 63.0,1024x768
3080847,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2732x2048
3080848,mobile,XT1650 Build/NCLS26.118-23-13-3,Android 7.1.1,chrome 58.0 for android,2560x1440
3080849,desktop,Windows,Windows 7,chrome 63.0,1280x720
3080850,desktop,Windows,Windows 10,chrome 63.0,1366x768
3080852,desktop,MacOS,Mac OS X 10_9_5,chrome 63.0,1280x800
3080854,desktop,Windows,Windows 10,edge 15.0,1600x900
3080856,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080857,desktop,Windows,Windows 7,chrome 63.0,1024x768
3080860,desktop,Windows,Windows 10,edge 16.0,1920x1080
3080861,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080864,desktop,Windows,Windows 8.1,chrome 63.0,1280x1024
3080865,mobile,iOS Device,iOS 11.2.0,mobile safari 11.0,2048x1536
3080866,desktop,Windows,Windows 7,firefox 57.0,1920x1080
3080868,mobile,iOS Device,iOS 10.3.2,mobile safari 10.0,2048x1536
3080872,desktop,Windows,Windows 7,chrome 63.0,1280x1024
3080873,mobile,SAMSUNG SM-G950U Build/NRD90M,Android 7.0,samsung browser 6.2,2220x1080
3080874,desktop,Windows,Windows 7,chrome 63.0,1600x900
3080875,desktop,Windows,Windows 8.1,chrome 63.0,1280x1024
3080876,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2001x1125
3080877,desktop,Windows,Windows 7,chrome 63.0,1280x1024
3080878,desktop,MacOS,Mac OS X 10_9_5,chrome 63.0,1280x800
3080880,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080881,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
3080882,mobile,SAMSUNG SM-G950U Build/NRD90M,Android 7.0,samsung browser 6.2,2220x1080
3080884,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2001x1125
3080885,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080887,desktop,Windows,Windows 10,chrome 63.0,1600x900
3080891,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080892,mobile,SM-N950U Build/NMF26X,Android 7.1.1,chrome 63.0 for android,
3080893,mobile,SAMSUNG SM-G950U Build/NRD90M,Android 7.0,samsung browser 6.2,2220x1080
3080894,desktop,Windows,Windows 7,firefox 57.0,1680x1050
3080895,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080898,mobile,Blade V6 Plus Build/MRA58K,,chrome 61.0 for android,
3080900,mobile,XT1650 Build/NCLS26.118-23-13-3,Android 7.1.1,chrome 58.0 for android,2560x1440
3080902,desktop,MacOS,Mac OS X 10_13_2,chrome 63.0,5120x2880
3080905,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080906,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,
3080907,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080908,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,
3080909,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080910,desktop,Windows,Windows 7,chrome 63.0,1680x1050
3080911,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080914,desktop,rv:57.0,Mac OS X 10.9,firefox 57.0,1280x800
3080915,desktop,Windows,Windows 10,edge 14.0,
3080918,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080921,desktop,MacOS,Mac OS X 10_13_2,chrome 62.0,1440x900
3080922,desktop,Windows,Windows 7,chrome 63.0,1600x900
3080923,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080926,,,,,
3080927,desktop,Windows,Windows XP,chrome 49.0,
3080928,desktop,,,chrome 63.0,
3080931,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080932,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080934,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080935,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080936,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080939,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,1334x750
3080940,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536
3080941,desktop,Windows,Windows 7,chrome 63.0,1280x1024
3080944,desktop,Windows,Windows 7,chrome 63.0,1280x1024
3080945,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080947,mobile,iOS Device,iOS 11.0.3,mobile safari 11.0,2048x1536
3080948,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2001x1125
3080950,mobile,Moto G (4) Build/NPJ25.93-14.5,,chrome generic,
3080951,desktop,Windows,Windows 7,chrome 63.0,1280x1024
3080952,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3080953,,,,,
3080955,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536
3080957,desktop,Windows,Windows 10,chrome 63.0,1680x1050
3080958,desktop,Windows,Windows Vista,chrome 49.0,1440x900
3080959,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1280x1024
3080965,mobile,SAMSUNG SM-N950U Build/NMF26X,Android 7.1.1,samsung browser 6.2,
3080966,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536
3080968,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1920x1080
3080970,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080974,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080975,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2048x1536
3080976,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3080979,desktop,Windows,,chrome 63.0,
3080982,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080986,desktop,Windows,Windows 7,chrome 63.0,1680x1050
3080987,desktop,MDDRJS,Windows 7,ie 11.0 for desktop,1024x768
3080989,desktop,Windows,Windows 10,chrome 63.0,
3080990,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3080991,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3080992,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3080993,desktop,MacOS,Mac OS X 10_11_6,chrome 63.0,1440x900
3080994,desktop,rv:11.0,Windows 7,ie 11.0 for desktop,1600x900
3080995,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2208x1242
3080999,desktop,Windows,Windows 7,chrome 63.0,1366x768
3081000,desktop,,,firefox 57.0,
3081003,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081004,desktop,MacOS,Mac OS X 10_11_6,safari generic,1680x1050
3081006,desktop,Windows,Windows 10,firefox 57.0,1366x768
3081007,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3081009,desktop,Windows,,chrome 63.0,
3081010,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081011,mobile,SM-N950U Build/NMF26X,Android 7.1.1,chrome 63.0 for android,
3081012,mobile,SAMSUNG-SM-G920A Build/NRD90M,Android 7.0,chrome 63.0 for android,2560x1440
3081013,mobile,iOS Device,iOS 11.1.2,mobile safari generic,1334x750
3081016,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081018,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3081020,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1600x900
3081021,mobile,iOS Device,iOS 11.1.2,mobile safari generic,1334x750
3081022,desktop,MDDRJS,Windows 7,ie 11.0 for desktop,1024x768
3081025,desktop,Windows,Windows 10,chrome 63.0,1366x768
3081026,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3081028,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
3081030,desktop,Windows,Windows 10,edge 16.0,
3081031,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3081032,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1280x1024
3081033,desktop,MDDRJS,Windows 7,ie 11.0 for desktop,1024x768
3081034,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081036,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3081038,desktop,Windows,Windows 10,chrome 63.0,
3081041,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081042,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
3081043,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2208x1242
3081044,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081045,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1050
3081046,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1600x900
3081048,mobile,SM-G930V Build/NRD90M,Android 7.0,chrome 63.0 for android,1920x1080
3081049,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3081051,mobile,SM-G955U Build/NRD90M,Android 7.0,chrome 63.0 for android,
3081052,desktop,Windows,Windows 7,chrome 62.0,1920x1200
3081054,desktop,,,chrome 63.0,
3081055,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3081056,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,1920x1080
3081058,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1680x1050
3081059,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,1920x1080
3081060,desktop,MacOS,Mac OS X 10_13_1,safari generic,2560x1440
3081061,desktop,Windows,Windows 10,chrome 63.0,1366x768
3081062,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3081064,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
3081069,desktop,Windows,Windows 7,chrome 57.0,1920x1080
3081070,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3081072,mobile,SM-G955U Build/NRD90M,,chrome 63.0 for android,
3081073,desktop,Windows,Windows 10,chrome 63.0,1366x768
3081075,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3081076,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3081078,mobile,iOS Device,iOS 11.0.1,mobile safari 11.0,2048x1536
3081080,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
3081081,desktop,Windows,Windows 7,chrome 63.0,1440x900
3081083,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3081086,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,1920x1080
3081087,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
3081088,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
3081091,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,
3081092,desktop,Windows,Windows 10,chrome 63.0,1920x1080
3081093,desktop,Windows,Windows 7,chrome 63.0,1920x1080
3081094,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
3081096,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,2436x1125
